Index,X...Class,Head,Neck_Label,PER,LOC,OBJ,TEM,NUM,Root_POS
1555,ENTY,What,np,0,0,0,0,0,VBD
2604,HUM,What,np,1,0,0,0,0,VBD
802,DESC,What,ROOT,0,0,0,0,0,VBZ
1180,ENTY,What,aux,0,1,0,0,1,VBD
4711,NUM,How,np,0,0,0,0,0,VBZ
3796,LOC,Where,ROOT,0,1,0,0,0,VBZ
1907,ENTY,What,ROOT,0,0,0,0,0,VBZ
2161,ENTY,What,nummod,1,1,0,1,0,VBN
4100,NUM,When,ROOT,0,0,0,0,0,VBZ
1507,ENTY,What,ROOT,0,0,0,0,0,VBZ
2733,HUM,What,np,1,0,0,0,0,VBD
3554,LOC,What,np,0,0,0,0,0,VBP
3998,LOC,What,np,1,0,0,0,0,VBZ
3470,LOC,What,ROOT,0,1,0,0,0,VBZ
113,DESC,How,ROOT,1,0,0,0,0,VBZ
3194,HUM,What,ROOT,0,0,0,0,0,VBZ
3939,LOC,Where,aux,0,1,0,0,1,VB
4181,NUM,How,advmod,0,0,1,0,0,VBD
3988,LOC,What,np,1,0,0,0,0,VBZ
395,DESC,Why,aux,0,1,0,0,0,VBP
4665,NUM,How,amod,0,0,0,0,0,VBD
1709,ENTY,What,ROOT,1,0,0,0,0,VBP
4904,LOC,Where,ROOT,0,0,0,0,0,VBZ
2120,ENTY,What,np,0,1,0,0,1,VBD
1246,ENTY,What,np,0,0,0,0,1,VBD
1748,ENTY,What,np,1,0,0,1,0,VBD
4707,NUM,How,np,0,1,0,0,0,VBD
1860,ENTY,What,ROOT,1,0,0,0,0,VBD
1259,ENTY,What,np,1,0,0,0,0,VBD
146,DESC,How,aux,1,0,0,1,0,VB
1725,ENTY,What,np,0,0,0,0,0,VB
2498,HUM,What,amod,0,0,1,0,1,VBD
276,DESC,Why,aux,0,1,0,0,0,VBP
56,ABBR,What,aux,0,0,0,0,0,VB
657,DESC,What,ROOT,0,0,0,1,0,VBZ
4885,NUM,When,ROOT,1,0,0,0,0,VBD
1953,ENTY,What,ROOT,0,0,0,1,0,VBZ
4868,NUM,When,ROOT,1,0,0,0,0,VBD
2584,HUM,Who,ROOT,0,1,0,0,0,VBD
394,DESC,What,ROOT,0,1,0,0,0,VBZ
3116,HUM,Who,ROOT,0,1,0,0,0,VBD
4632,NUM,How,np,0,0,0,0,0,VBZ
1240,ENTY,What,np,1,0,0,1,0,VBD
4266,NUM,How,acomp,0,0,0,0,0,VBZ
1483,ENTY,What,aux,0,0,0,0,0,VB
726,DESC,What,ROOT,0,0,0,0,0,VBZ
288,DESC,What,ROOT,1,0,0,0,0,VBZ
3312,LOC,Where,aux,0,0,0,0,0,VB
3686,LOC,What,np,0,1,0,0,0,VBP
1697,ENTY,What,ROOT,0,1,0,0,0,VBZ
3010,HUM,Who,ROOT,0,0,0,0,0,VBD
2297,HUM,Who,ROOT,1,0,0,0,0,VBD
2980,HUM,What,ROOT,1,0,0,0,0,VBZ
3670,LOC,What,np,0,0,0,0,1,VBZ
4710,NUM,How,np,0,1,0,0,0,VBP
4674,NUM,How,advmod,1,1,1,0,0,VBD
3080,HUM,What,ROOT,1,0,0,0,0,VBD
2849,HUM,What,np,1,0,0,0,0,VBG
3150,HUM,Who,ROOT,0,0,1,0,0,VBZ
1249,ENTY,What,np,1,0,0,0,0,VBZ
2496,HUM,What,amod,1,1,0,0,0,VBN
2260,HUM,What,np,0,0,0,0,0,VBZ
2136,ENTY,What,aux,0,0,0,0,0,VB
2398,HUM,Who,ROOT,0,1,0,0,1,VBD
752,DESC,What,ROOT,0,0,0,0,0,VBZ
3631,LOC,What,np,0,0,0,0,0,VBZ
2075,ENTY,What,np,0,1,0,0,0,VBZ
4224,NUM,How,np,1,0,0,1,0,VBZ
4881,HUM,Who,ROOT,0,0,0,0,0,VBN
1416,ENTY,What,np,0,1,0,0,0,VBP
4450,NUM,When,auxpass,0,1,0,0,0,VBN
4517,NUM,When,auxpass,0,1,0,0,0,VBD
3638,LOC,What,np,0,1,0,0,0,VBN
3797,LOC,Where,ROOT,1,0,0,0,0,VBZ
3069,HUM,Who,ROOT,1,1,0,0,0,VBD
3657,LOC,Where,aux,1,0,0,0,0,VB
2794,HUM,Who,ROOT,0,1,1,0,0,VBD
1647,ENTY,What,ROOT,1,0,0,0,0,VBD
4652,NUM,How,np,0,1,0,0,0,VBN
4217,NUM,How,np,0,1,0,0,0,VBP
4086,NUM,How,np,0,0,0,0,0,VBP
2621,HUM,Who,ROOT,0,0,0,1,0,VBD
3025,HUM,Who,ROOT,0,1,0,0,0,VBZ
4412,NUM,When,aux,0,0,1,0,0,VB
950,DESC,What,np,1,1,1,0,0,VBP
303,DESC,What,ROOT,0,0,0,0,0,VBZ
1075,DESC,What,ROOT,0,0,0,0,0,VBZ
2220,ENTY,What,aux,0,0,0,0,0,VB
648,DESC,How,aux,0,0,0,0,0,VB
4172,NUM,How,amod,0,1,0,0,0,NNS
3708,LOC,What,ROOT,0,0,0,0,0,VBZ
1500,ENTY,What,ROOT,0,1,0,0,0,VBD
4287,NUM,How,advmod,1,0,0,0,1,VB
4022,NUM,How,np,0,0,0,0,1,VBZ
3304,LOC,Where,aux,0,0,0,0,0,VB
95,DESC,What,ROOT,0,0,0,0,0,VBZ
346,DESC,Why,ROOT,0,0,0,0,1,VBP
3957,LOC,What,np,0,1,0,0,0,VBZ
1099,DESC,How,aux,0,0,0,0,0,VB
3016,HUM,Who,ROOT,1,0,0,0,0,VBD
4021,NUM,How,np,0,0,1,0,0,VB
159,DESC,What,aux,0,0,0,0,0,VB
2395,HUM,Who,ROOT,0,1,0,0,0,VBD
2008,ENTY,What,ROOT,1,0,0,0,1,VBD
972,DESC,How,aux,0,0,0,0,0,VB
220,DESC,How,ROOT,0,0,0,0,0,VBZ
8,ABBR,What,ROOT,0,1,0,0,0,VBZ
2999,HUM,Who,ROOT,0,0,0,0,0,VBD
832,DESC,What,ROOT,0,0,0,0,0,VBP
470,DESC,What,ROOT,1,1,0,0,0,VBZ
1826,ENTY,What,np,0,1,0,1,0,VBN
3729,LOC,What,np,0,0,0,0,0,VBZ
916,DESC,What,ROOT,0,0,0,0,0,VBP
901,DESC,What,ROOT,0,0,0,0,0,VBZ
1256,ENTY,What,np,1,0,0,0,0,VB
2316,HUM,Who,ROOT,1,0,0,1,0,VB
4223,NUM,How,advmod,0,1,0,0,0,VBZ
4718,NUM,How,np,0,1,0,0,0,VBD
81,DESC,What,ROOT,0,0,1,0,0,VBD
4261,NUM,When,aux,0,0,0,0,1,VB
1726,ENTY,What,ROOT,0,0,0,0,0,VBZ
600,DESC,Why,aux,0,0,0,0,0,VBP
3517,LOC,What,ROOT,1,0,0,0,0,VBZ
3641,LOC,What,np,0,1,0,0,0,VBZ
3560,LOC,What,ROOT,1,0,0,0,0,VBZ
2709,HUM,Who,ROOT,0,1,0,0,0,VBD
48,ABBR,What,aux,0,1,0,0,0,VB
460,DESC,What,ROOT,0,0,0,0,0,VBP
4537,NUM,When,auxpass,0,0,0,0,0,VBN
54,ABBR,What,ROOT,0,1,0,0,0,VBZ
2300,HUM,Who,ROOT,0,1,0,0,0,VBZ
2430,HUM,What,np,1,0,0,1,0,VBP
1012,DESC,What,ROOT,0,0,0,0,0,VBZ
119,DESC,What,ROOT,0,0,0,0,0,VBZ
2341,HUM,What,ROOT,0,0,0,0,0,VBZ
380,DESC,What,ROOT,0,0,0,0,0,VBZ
3273,HUM,Who,ROOT,1,0,0,0,0,VBZ
2124,ENTY,What,np,0,1,0,0,1,VBN
1999,ENTY,What,np,0,0,0,0,0,VBZ
3647,LOC,What,np,0,1,0,0,0,NNS
3067,HUM,Who,ROOT,0,0,1,0,0,VBD
4439,NUM,What,ROOT,0,0,0,0,0,VBZ
4686,NUM,What,ROOT,0,0,0,0,0,VBZ
107,DESC,What,ROOT,0,0,0,0,0,VBZ
937,DESC,How,aux,0,1,0,0,1,VB
645,DESC,What,ROOT,0,0,0,0,0,VBZ
2230,ENTY,What,aux,1,0,0,0,0,NN
3354,LOC,What,ROOT,0,0,0,0,0,VBZ
3295,LOC,Where,aux,1,1,0,0,0,VB
576,DESC,What,ROOT,0,1,0,0,0,VBZ
2680,HUM,What,np,1,1,0,0,0,VBD
94,DESC,What,aux,0,0,0,0,0,VB
2613,HUM,Who,ROOT,1,0,0,0,0,VBZ
1738,ENTY,What,np,1,0,0,1,1,VB
4933,DESC,Why,ROOT,0,0,0,0,1,VBP
4357,NUM,What,np,1,0,0,0,0,VBZ
2133,ENTY,What,ROOT,1,0,0,0,1,VBP
3336,LOC,What,np,0,0,0,0,0,VBP
1231,ENTY,What,ROOT,0,0,0,0,0,VBP
87,DESC,How,aux,0,1,0,0,0,VB
2601,HUM,Who,ROOT,0,0,0,0,0,VBZ
3947,LOC,Where,ROOT,1,0,0,0,0,VBZ
786,DESC,How,aux,0,0,0,0,0,VB
1085,DESC,What,ROOT,1,0,0,0,0,VBZ
3022,HUM,Who,ROOT,0,1,0,0,0,VBD
3204,HUM,Which,np,0,1,0,0,0,VBD
1372,ENTY,What,np,0,1,0,0,0,VBN
2202,ENTY,What,ROOT,0,1,0,0,0,VBZ
2856,HUM,Who,ROOT,1,0,0,0,0,VBD
4087,NUM,When,aux,0,1,0,0,0,VB
3478,LOC,What,ROOT,0,1,0,0,0,VBZ
1529,ENTY,What,ROOT,0,0,0,0,0,VBZ
2068,ENTY,Which,ROOT,0,0,0,0,1,VBZ
3645,LOC,What,np,0,1,0,0,0,VBZ
1897,ENTY,What,ROOT,0,0,0,0,0,VBZ
4161,NUM,How,advmod,1,0,0,0,0,NNP
1222,ENTY,What,np,0,0,0,0,0,VBZ
2269,HUM,What,ROOT,1,0,0,0,0,VBZ
4817,NUM,How,np,1,0,0,0,0,VBD
2449,HUM,What,ROOT,1,1,0,0,0,VBD
3718,LOC,What,np,1,1,0,0,0,VBN
4970,NUM,How,amod,0,0,0,0,0,NNS
4438,NUM,How,advmod,1,1,0,0,0,VBD
482,DESC,What,ROOT,0,0,0,0,0,VBZ
875,DESC,What,ROOT,0,0,0,0,0,VBZ
484,DESC,What,np,1,1,0,0,0,VBD
316,DESC,What,ROOT,0,1,0,0,0,VBZ
3799,LOC,What,np,0,0,0,0,0,VBZ
1177,ENTY,What,np,0,1,0,0,0,VBZ
1787,ENTY,What,ROOT,0,0,0,0,0,VBZ
4699,NUM,How,np,0,0,0,0,0,VBP
2691,HUM,Who,ROOT,1,0,0,0,0,VBD
1862,ENTY,What,ROOT,0,0,0,0,0,VBZ
172,DESC,What,ROOT,0,1,0,0,0,VBZ
4516,NUM,What,np,1,0,0,0,0,VBD
2247,HUM,Who,ROOT,0,0,0,0,0,VBN
4875,NUM,How,advmod,0,0,0,0,0,VBZ
3784,LOC,What,np,1,0,0,0,0,VBZ
3206,HUM,Who,ROOT,0,0,1,0,0,VBD
4379,NUM,What,np,1,0,0,0,0,VBZ
1126,DESC,How,aux,0,0,0,0,0,VB
168,DESC,How,ROOT,0,0,0,0,0,VBZ
3227,HUM,What,np,1,1,0,0,0,VBZ
849,DESC,What,ROOT,0,1,0,0,0,VBZ
2066,ENTY,What,ROOT,0,0,0,0,1,VBZ
3355,LOC,What,np,0,0,0,0,0,VBD
4899,LOC,Where,ROOT,0,1,0,0,0,VBZ
4184,NUM,How,acomp,0,0,0,0,0,VBZ
667,DESC,What,ROOT,0,0,1,0,0,VBD
3096,HUM,Who,ROOT,0,0,1,0,0,VBN
4339,NUM,How,advmod,0,0,0,0,0,NN
3453,LOC,Where,ROOT,0,0,0,0,1,VBD
3642,LOC,What,ROOT,0,1,0,0,0,VBP
2458,HUM,What,np,0,0,0,1,0,VBD
257,DESC,What,ROOT,0,0,0,0,1,VBP
1396,ENTY,What,np,0,0,0,0,0,VBP
4796,NUM,How,np,0,0,0,1,0,VBP
3043,HUM,Who,ROOT,0,0,0,0,0,VBZ
3154,HUM,Who,aux,0,0,0,0,0,VB
2437,HUM,Who,ROOT,1,0,0,0,0,VBZ
3597,LOC,What,ROOT,0,1,0,1,0,VBZ
4740,NUM,How,np,0,0,0,0,0,VB
1325,ENTY,What,ROOT,0,1,0,0,1,VBD
1921,ENTY,What,aux,0,0,0,0,0,VB
1661,ENTY,What,np,0,1,0,0,0,VBN
3129,HUM,Who,aux,0,0,0,0,1,NN
3293,LOC,What,np,0,1,0,0,0,VBZ
2093,ENTY,What,np,1,0,0,0,0,VBZ
4226,NUM,What,ROOT,0,1,0,0,0,VBD
4948,HUM,Which,np,0,1,1,0,0,VBD
328,DESC,What,aux,0,0,0,0,0,VB
2469,HUM,What,poss,0,1,0,0,0,VBN
1855,ENTY,What,ROOT,0,0,0,0,0,VBZ
4101,NUM,When,ROOT,1,0,0,0,0,VBZ
1081,DESC,What,ROOT,0,1,0,0,0,VBD
1994,ENTY,What,ROOT,0,0,0,0,0,VBZ
28,ABBR,What,aux,0,0,0,0,0,VBN
3122,HUM,What,np,0,0,0,0,1,VBZ
2442,HUM,Who,aux,1,0,0,0,0,VBG
3311,LOC,What,ROOT,0,0,0,0,0,VBZ
4611,NUM,When,aux,1,0,1,0,0,NN
99,DESC,What,ROOT,0,0,0,0,0,VBZ
3360,LOC,Where,aux,1,0,1,0,0,VB
20,ABBR,What,aux,0,1,0,0,0,VB
735,DESC,Why,aux,0,0,0,0,0,NN
3239,HUM,Who,ROOT,0,0,0,0,0,VBZ
4754,NUM,How,np,1,1,0,0,0,VBD
1413,ENTY,What,np,0,0,0,1,0,VBZ
70,ABBR,What,aux,0,0,0,0,0,VBP
4094,NUM,What,ROOT,1,0,0,0,0,VBZ
3669,LOC,What,ROOT,1,1,0,0,0,VBD
2585,HUM,Who,ROOT,0,1,0,0,0,VBZ
1340,ENTY,What,aux,0,0,0,0,0,VB
2776,HUM,Which,auxpass,0,1,0,0,0,VBN
3389,LOC,What,ROOT,0,1,0,0,0,VBZ
4175,NUM,How,advmod,0,0,0,0,1,VB
2467,HUM,Who,ROOT,1,0,0,0,0,VBD
4089,NUM,How,np,1,0,0,0,0,VBD
1285,ENTY,What,aux,0,0,0,0,0,VB
1403,ENTY,Which,np,0,0,0,0,0,VBN
3730,LOC,Where,aux,1,0,0,0,0,VB
4251,NUM,How,np,0,1,0,0,0,JJ
4512,NUM,How,np,0,0,0,0,0,VBP
4381,NUM,What,ROOT,0,0,0,0,0,VBD
3744,LOC,What,ROOT,1,0,0,0,0,VBZ
1352,ENTY,What,ROOT,0,0,0,0,0,VBZ
1208,ENTY,What,ROOT,0,0,0,0,0,VBZ
2168,ENTY,What,ROOT,0,0,0,0,0,VBZ
3079,HUM,Which,np,1,0,0,0,0,VB
3388,LOC,Where,ROOT,0,1,0,0,0,VBZ
2282,HUM,Who,ROOT,0,1,0,1,0,VBD
130,DESC,How,aux,1,0,0,0,0,VB
2313,HUM,What,np,0,1,0,0,0,VBN
3613,LOC,Where,aux,1,0,0,0,0,VBP
472,DESC,Why,aux,0,0,0,0,0,VB
4767,NUM,What,ROOT,0,0,0,0,0,VBZ
3572,LOC,What,np,0,1,0,0,0,VBN
4613,NUM,When,aux,0,0,0,0,0,NN
2175,ENTY,What,np,1,0,0,1,0,VBD
4680,NUM,How,advmod,0,1,0,1,0,VB
4634,NUM,What,ROOT,0,0,0,0,0,VBZ
499,DESC,How,aux,0,1,0,0,0,NN
1557,ENTY,What,np,1,0,0,0,0,VBZ
4764,NUM,How,np,0,0,0,0,0,VBP
1973,ENTY,What,auxpass,0,0,0,0,0,VBN
2100,ENTY,What,np,1,1,0,0,0,VBD
2047,ENTY,What,np,1,0,0,1,0,VB
4088,NUM,What,ROOT,0,1,0,0,0,VBZ
1739,ENTY,What,np,0,0,0,0,0,VBP
2333,HUM,What,np,1,1,0,0,0,VBD
2920,HUM,Who,ROOT,0,0,0,0,0,VBD
2073,ENTY,What,ROOT,0,0,0,0,0,VBZ
4437,NUM,How,np,0,1,0,0,0,VBP
817,DESC,Why,aux,0,0,0,0,0,VB
4635,NUM,How,np,0,1,0,0,0,VBP
1496,ENTY,What,aux,0,0,0,0,1,VB
4574,NUM,How,np,0,0,0,1,0,VBP
757,DESC,Why,ROOT,0,0,0,0,0,VBZ
4497,NUM,How,amod,0,0,0,0,0,VBN
1341,ENTY,How,aux,0,0,1,0,1,VB
2213,ENTY,What,np,1,0,0,0,0,VB
4879,LOC,Where,ROOT,0,1,0,0,0,VBP
3953,LOC,Which,np,0,1,0,0,0,VBZ
2634,HUM,Who,ROOT,1,0,0,0,0,VBD
594,DESC,How,aux,0,0,0,0,0,VB
3210,HUM,Who,ROOT,1,0,1,1,0,VBD
2362,HUM,What,ROOT,0,1,0,0,1,VBP
2580,HUM,What,np,1,0,0,0,0,VBN
1064,DESC,How,aux,0,0,0,1,0,VB
3463,LOC,Where,aux,0,0,0,0,0,VB
2301,HUM,Who,ROOT,0,0,0,0,0,VBD
1776,ENTY,What,ROOT,0,0,0,0,0,VBZ
4522,NUM,How,amod,1,0,0,0,0,VBN
298,DESC,What,ROOT,0,0,0,0,0,VBZ
4275,NUM,When,aux,1,0,0,0,0,VB
4151,NUM,What,ROOT,0,1,0,0,0,VBZ
467,DESC,What,aux,0,0,0,0,0,VBG
304,DESC,Why,aux,0,1,0,0,0,VBP
3666,LOC,Where,aux,1,0,0,0,0,NN
704,DESC,How,aux,0,0,0,0,0,VB
4316,NUM,How,np,0,0,1,0,0,VBP
532,DESC,Why,aux,0,0,0,0,0,VBN
2146,ENTY,What,np,1,0,1,0,0,VBD
3583,LOC,What,np,0,0,1,0,0,VBN
2653,HUM,What,ROOT,1,0,0,0,0,VBD
1042,DESC,What,np,0,1,0,0,0,VBD
1620,ENTY,What,np,0,0,0,0,0,VBZ
2403,HUM,What,np,1,0,0,0,0,VBD
558,DESC,What,ROOT,1,0,0,0,0,VBD
3026,HUM,What,ROOT,1,0,0,0,0,VBZ
1846,ENTY,What,np,0,0,1,0,0,VBD
1086,DESC,Why,aux,0,0,0,0,0,VB
3297,LOC,Where,aux,0,1,0,0,0,VB
3844,LOC,What,np,1,1,0,0,1,VBD
2270,HUM,Which,np,0,1,0,0,0,VBD
587,DESC,What,ROOT,0,0,0,0,0,VBZ
2913,HUM,What,ROOT,0,0,0,0,0,VBZ
4863,HUM,Who,ROOT,0,1,0,0,1,VBD
2780,HUM,Who,ROOT,0,1,0,0,0,VBD
1261,ENTY,What,dep,0,0,0,0,0,VB
1654,ENTY,What,ROOT,0,1,0,0,0,VBZ
3104,HUM,Who,nc,0,0,0,0,0,NN
4092,NUM,When,ROOT,0,0,0,0,0,VBD
450,DESC,What,aux,0,0,0,0,0,VB
3882,LOC,What,ROOT,0,1,0,0,1,VBP
4820,NUM,How,np,0,0,1,0,0,VBD
3910,LOC,What,np,1,0,0,1,0,VBD
3846,LOC,What,np,0,0,0,0,0,VBP
2944,HUM,What,ROOT,1,0,0,0,1,VBD
4772,NUM,How,acomp,1,0,0,0,0,VB
4338,NUM,What,np,0,1,0,0,0,VBN
39,ABBR,What,ROOT,0,0,0,0,0,VBZ
2428,HUM,Who,ROOT,1,0,0,0,0,VBD
4103,NUM,What,np,0,0,0,0,0,VBZ
1134,DESC,What,aux,0,0,0,0,0,VB
3342,LOC,Where,ROOT,0,0,0,0,1,VBZ
425,DESC,What,ROOT,0,0,0,0,0,VBZ
1997,ENTY,What,ROOT,0,0,0,0,0,VBZ
4371,NUM,How,advmod,1,0,0,0,0,VBD
783,DESC,How,ROOT,0,0,0,0,0,VBZ
2602,HUM,What,ROOT,0,1,0,1,0,VBZ
4294,NUM,What,ROOT,0,1,0,0,0,VBZ
4812,NUM,How,np,0,0,0,0,0,VBD
566,DESC,What,ROOT,0,0,0,0,0,VBZ
3761,LOC,What,np,0,1,0,0,0,VBZ
4329,NUM,How,np,1,1,0,0,0,VBZ
3913,LOC,What,np,1,0,0,0,0,VBN
183,DESC,What,ROOT,0,0,0,0,0,VBZ
4712,NUM,How,advmod,0,0,0,0,0,VB
214,DESC,How,aux,0,0,0,0,0,VB
2848,HUM,Who,auxpass,0,0,0,0,0,VBN
4584,NUM,When,aux,1,0,0,0,0,VB
3983,LOC,Where,ROOT,0,1,0,0,0,VBZ
3359,LOC,What,ROOT,1,0,0,0,0,VBP
1474,ENTY,What,np,0,0,0,0,0,VBZ
3410,LOC,What,np,1,0,0,0,0,VBP
2831,HUM,Who,ROOT,1,0,0,0,0,VBZ
2956,HUM,Who,ROOT,1,0,1,0,0,VBD
3602,LOC,Where,ROOT,0,0,1,0,0,VBZ
1576,ENTY,What,ROOT,0,0,0,0,0,VBZ
212,DESC,What,ROOT,0,1,0,0,0,VBZ
3961,LOC,What,ROOT,0,1,0,0,0,VBZ
486,DESC,How,aux,0,0,0,0,0,VB
1844,ENTY,What,np,0,0,0,0,1,VBN
3794,LOC,What,np,1,1,0,0,0,VBZ
4301,NUM,How,np,0,0,0,0,0,VBZ
466,DESC,What,ROOT,0,0,1,0,0,VBD
4204,NUM,How,np,0,0,0,0,0,VB
3584,LOC,Where,aux,0,0,0,0,0,VB
92,DESC,What,ROOT,0,0,0,0,0,VBZ
4919,LOC,Where,ROOT,0,1,0,0,0,VBZ
1865,ENTY,What,ROOT,0,0,0,0,0,VBZ
2360,HUM,Who,ROOT,1,0,0,0,0,NN
2451,HUM,What,ROOT,1,0,0,0,0,VBZ
453,DESC,How,aux,1,0,0,0,0,VB
3121,HUM,Who,ROOT,0,0,0,0,0,VBD
353,DESC,What,ROOT,0,1,0,0,0,VBD
1001,DESC,What,nc,0,0,0,0,0,NN
4141,NUM,How,amod,0,1,0,0,0,VBP
4579,NUM,How,np,0,0,0,1,0,VB
4914,HUM,Who,ROOT,0,1,0,0,1,VBD
539,DESC,What,aux,0,0,0,0,0,VB
4040,NUM,How,np,0,0,0,0,0,VBP
1821,ENTY,What,amod,0,0,0,0,0,VBD
4813,NUM,How,advmod,0,0,0,0,1,VB
502,DESC,How,ROOT,0,0,0,0,0,VBZ
4838,HUM,Who,ROOT,0,1,0,0,0,VBD
2499,HUM,Who,ROOT,1,0,0,0,0,VBD
774,DESC,How,aux,0,0,0,0,0,VB
148,DESC,What,ROOT,0,0,0,0,0,VBZ
3841,LOC,What,np,0,1,0,0,0,VBD
199,DESC,What,ROOT,0,0,0,0,0,VBZ
2557,HUM,Who,auxpass,0,0,0,0,0,VBD
4191,NUM,When,aux,0,1,0,0,0,VB
921,DESC,What,ROOT,0,0,0,0,0,VBZ
2809,HUM,What,np,1,1,0,0,0,VBD
2167,ENTY,What,np,0,0,0,1,0,VBD
4278,NUM,How,advmod,0,0,0,0,0,VBZ
2924,HUM,What,ROOT,0,0,0,0,0,VBD
4139,NUM,What,ROOT,0,0,0,0,0,VBZ
2661,HUM,Who,nc,0,0,0,0,0,NNS
2652,HUM,Who,ROOT,1,0,0,0,0,VBD
1133,DESC,How,aux,0,1,0,0,0,VB
336,DESC,How,aux,0,0,0,0,0,VB
827,DESC,How,ROOT,0,0,0,0,0,VBZ
3610,LOC,Where,ROOT,0,1,0,0,0,VBZ
2872,HUM,What,np,0,1,0,0,0,VBD
4640,NUM,When,ROOT,0,1,0,0,1,VBD
4880,HUM,Who,ROOT,1,0,0,0,0,VBZ
4148,NUM,What,np,0,0,1,0,0,VB
3298,LOC,Where,aux,0,0,0,0,1,VB
1938,ENTY,Which,np,0,0,0,0,0,VBZ
496,DESC,What,aux,1,0,0,0,0,VB
1527,ENTY,What,ROOT,0,0,0,0,0,VBP
3369,LOC,Where,aux,0,1,0,0,0,VB
469,DESC,What,aux,1,0,0,0,0,VB
810,DESC,What,ROOT,0,0,0,0,0,VBZ
1614,ENTY,What,ROOT,0,0,0,0,0,VBP
2149,ENTY,What,np,0,0,0,0,1,VBP
412,DESC,What,ROOT,0,0,0,0,0,VBZ
4265,NUM,How,np,0,0,1,0,1,VB
225,DESC,What,ROOT,1,0,0,0,0,VBD
71,ABBR,What,aux,0,0,0,0,0,VB
2516,HUM,Who,ROOT,1,0,0,0,1,VBD
1918,ENTY,What,ROOT,0,1,0,0,0,VBZ
137,DESC,What,ROOT,0,0,0,0,0,VBZ
3347,LOC,Where,nc,0,0,0,0,0,NNS
352,DESC,Why,ROOT,1,0,0,1,0,VBD
2969,HUM,What,ROOT,0,1,0,0,1,VBP
2702,HUM,What,ROOT,1,1,0,0,0,VBP
3061,HUM,Who,ROOT,0,0,0,0,0,VBD
1215,ENTY,What,ROOT,1,0,0,0,0,VBZ
2610,HUM,What,np,0,0,0,0,0,VBZ
223,DESC,What,np,0,0,0,0,1,VBZ
4629,NUM,How,np,0,0,0,0,1,VBZ
2922,HUM,What,amod,0,1,0,0,0,VBD
4519,NUM,What,np,0,0,0,0,0,VBN
2917,HUM,What,np,1,0,0,0,0,VB
1801,ENTY,What,np,0,0,0,0,0,VBZ
1774,ENTY,What,np,1,0,0,1,0,VBP
2692,HUM,Who,ROOT,1,0,0,0,0,VBZ
2487,HUM,Who,ROOT,1,0,0,0,0,VBD
3999,LOC,What,np,0,1,0,0,0,VBZ
4861,NUM,When,ROOT,1,0,0,0,0,VBD
852,DESC,What,aux,0,0,0,0,0,VB
2039,ENTY,What,np,1,0,0,0,0,VBZ
342,DESC,How,aux,0,0,0,0,0,VB
3152,HUM,Who,ROOT,1,0,0,1,0,VBD
2769,HUM,What,np,0,1,0,1,0,VBD
2195,ENTY,What,ROOT,0,0,0,0,1,VBP
1974,ENTY,What,np,1,1,0,1,0,VBD
4169,NUM,What,ROOT,0,1,0,0,0,VBZ
2131,ENTY,What,np,1,0,0,0,0,VBD
2866,HUM,Who,ROOT,1,0,1,0,1,VBD
29,ABBR,What,ROOT,0,1,0,0,0,VBZ
3146,HUM,What,np,0,1,0,0,0,VBD
47,ABBR,What,aux,0,0,0,0,0,VB
237,DESC,What,ROOT,0,1,0,0,0,VBZ
2638,HUM,What,auxpass,0,0,0,0,0,VBN
2965,HUM,What,np,0,0,0,0,0,VBZ
2821,HUM,What,ROOT,1,0,0,0,0,POS
234,DESC,Why,aux,0,0,0,0,0,VB
559,DESC,What,ROOT,0,0,0,0,0,VBZ
4968,NUM,How,np,0,0,0,0,0,VBZ
3029,HUM,What,nummod,0,1,0,0,1,VBD
311,DESC,How,aux,0,0,0,0,0,VB
142,DESC,What,ROOT,0,0,0,0,0,VBZ
2266,HUM,Who,ROOT,0,0,0,0,0,VBN
2662,HUM,Which,np,0,1,0,0,1,VBD
4167,NUM,How,amod,0,0,0,0,0,NNS
4864,LOC,Where,ROOT,0,1,0,0,0,VBZ
1046,DESC,What,ROOT,0,0,0,0,0,VBZ
2829,HUM,Who,ROOT,0,1,0,0,0,VBD
2860,HUM,What,ROOT,1,0,0,0,0,VBZ
1631,ENTY,What,ROOT,0,1,0,0,0,VBZ
1191,ENTY,What,np,0,1,0,0,0,VBD
173,DESC,What,np,0,0,0,0,0,VB
1277,ENTY,What,ROOT,0,0,0,0,0,VBZ
2479,HUM,What,np,0,1,0,0,0,VBD
3332,LOC,What,ROOT,0,1,0,0,0,VBZ
2947,HUM,Who,ROOT,0,1,0,0,1,VBZ
3458,LOC,What,np,0,1,0,0,0,VBZ
1323,ENTY,What,ROOT,1,0,0,0,1,VBD
4462,NUM,What,ROOT,0,0,0,0,0,VBZ
1061,DESC,What,auxpass,0,0,0,0,0,VBN
3082,HUM,Who,amod,1,1,1,0,0,NNP
2838,HUM,What,ROOT,1,0,0,0,1,VBZ
1005,DESC,What,ROOT,0,0,0,0,0,VBZ
1778,ENTY,What,np,0,0,0,0,0,VBN
3781,LOC,Where,auxpass,0,0,0,0,0,VBN
596,DESC,What,ROOT,0,0,0,0,0,VBZ
7,ABBR,What,aux,0,1,0,0,0,VB
3013,HUM,Which,np,1,0,0,1,0,VBN
745,DESC,How,ROOT,0,0,0,0,0,VBZ
